G,Name,U+,Style,Tags
,heavy-metal,e829,,
,heavy-rain,e82a,,
,heavy-wind,e82b,,
,helmet,e82f,,
,helmet-2,e82c,,
,helmet-one,e82e,,
,helmet-one-2,e82d,,
,help,e833,,
,help-2,e830,,
,helpcenter,e832,,
,helpcenter-2,e831,,
,hexagonal,e834,,
,hexagon-one,e836,,
,hexagon-one-2,e835,,
,hexagon-strip,e838,,
,hexagon-strip-2,e837,,
,high-heeled-shoes,e83a,,
,high-heeled-shoes-2,e839,,
,high-light,e83c,,
,high-light-2,e83b,,
,high-speed-rail,e83e,,
,high-speed-rail-2,e83d,,
,hippo,e840,,
,hippo-2,e83f,,
,histogram,e841,,
,history,e844,,
,history-query,e843,,
,history-query-2,e842,,
,hockey,e846,,
,hockey-2,e845,,
,holding-hands,e847,,
,holy-sword,e849,,
,holy-sword-2,e848,,
,home,e84d,,
,home-2,e84a,,
,homestay,e84c,,
,homestay-2,e84b,,
,home-two,e84f,,
,home-two-2,e84e,,
,honey,e853,,
,honey-2,e850,,
,honey-one,e852,,
,honey-one-2,e851,,
,horizontally-centered,e855,,
,horizontally-centered-2,e854,,
,horizontal-spacing-between-items,e856,,
,horizontal-tidy-up,e858,,
,horizontal-tidy-up-2,e857,,
,horse-zodiac,e859,,
,hospital,e85e,,
,hospital-2,e85a,,
,hospital-bed,e85b,,
,hospital-four,e85d,,
,hospital-four-2,e85c,,
,hospital-three,e860,,
,hospital-three-2,e85f,,
,hospital-two,e862,,
,hospital-two-2,e861,,
,hot-air-balloon,e864,,
,hot-air-balloon-2,e863,,
,hotel,e86a,,
,hotel-2,e865,,
,hotel-do-not-clean,e867,,
,hotel-do-not-clean-2,e866,,
,hotel-please-clean,e869,,
,hotel-please-clean-2,e868,,
,hot-pot,e86e,,
,hot-pot-2,e86b,,
,hot-pot-one,e86d,,
,hot-pot-one-2,e86c,,
,hourglass,e873,,
,hourglass-full,e870,,
,hourglass-full-2,e86f,,
,hourglass-null,e872,,
,hourglass-null-2,e871,,
,html-five,e876,,
,html-five-2,e875,,
,hunting-gear,e878,,
,hunting-gear-2,e877,,
,huoshanzhibo,e879,,
,icecream,e880,,
,icecream-2,e87a,,
,icecream-five,e87c,,
,icecream-five-2,e87b,,
,icecream-four,e87e,,
,icecream-four-2,e87d,,
,icecream-one,e87f,,
,icecream-three,e881,,
,icecream-two,e883,,
,icecream-two-2,e882,,
,id-card,e887,,
,id-card-2,e884,,
,id-card-h,e886,,
,id-card-h-2,e885,,
,id-card-v,e889,,
,id-card-v-2,e888,,
,i-mac,e88b,,
,i-mac-2,e88a,,
,image-files,e88d,,
,image-files-2,e88c,,
,imbalance,e88f,,
,imbalance-2,e88e,,
,import-and-export,e890,,
,inbox,e89e,,
,inbox-2,e891,,
,inbox-download-r,e893,,
,inbox-download-r-2,e892,,
,inbox-in,e895,,
,inbox-in-2,e894,,
,inbox-out,e897,,
,inbox-out-2,e896,,
,inbox-r,e899,,
,inbox-r-2,e898,,
,inbox-success,e89d,,
,inbox-success-2,e89a,,
,inbox-success-r,e89c,,
,inbox-success-r-2,e89b,,
,inbox-upload-r,e8a0,,
,inbox-upload-r-2,e89f,,
,inclusive-gateway,e8a2,,
,inclusive-gateway-2,e8a1,,
,income,e8a4,,
,income-one,e8a3,,
,incoming,e8a6,,
,incoming-2,e8a5,,
,increase,e8a7,,
,increase-the-scale,e8a8,,
,indent-left,e8a9,,
,indent-right,e8aa,,
,induction-lock,e8ac,,
,induction-lock-2,e8ab,,
,industrial-scales,e8ae,,
,industrial-scales-2,e8ad,,
,in-flight,e8b0,,
,in-flight-2,e8af,,
,info,e8b2,,
,info-2,e8b1,,
,infusion,e8b4,,
,infusion-2,e8b3,,
,injection,e8b6,,
,injection-2,e8b5,,
,inline,e8b7,,
,inner-shadow-bottom-left,e8b9,,
,inner-shadow-bottom-left-2,e8b8,,
,inner-shadow-bottom-right,e8bb,,
,inner-shadow-bottom-right-2,e8ba,,
,inner-shadow-down,e8bd,,
,inner-shadow-down-2,e8bc,,
,inner-shadow-left,e8bf,,
,inner-shadow-left-2,e8be,,
,inner-shadow-right,e8c1,,
,inner-shadow-right-2,e8c0,,
,inner-shadow-top-left,e8c3,,
,inner-shadow-top-left-2,e8c2,,
,inner-shadow-top-right,e8c5,,
,inner-shadow-top-right-2,e8c4,,
,inner-shadow-up,e8c7,,
,inner-shadow-up-2,e8c6,,
,insert-card,e8c9,,
,insert-card-2,e8c8,,
,insert-table,e8ca,,
,inspection,e8cc,,
,inspection-2,e8cb,,
,instagram,e8d0,,
,instagram-2,e8cd,,
,instagram-one,e8cf,,
,instagram-one-2,e8ce,,
,install,e8d2,,
,install-2,e8d1,,
,instruction,e8d4,,
,instruction-2,e8d3,,
,intercom,e8d6,,
,intercom-2,e8d5,,
,intermediate-mode,e8d8,,
,intermediate-mode-2,e8d7,,
,internal-data,e8d9,,
,internal-expansion,e8db,,
,internal-expansion-2,e8da,,
,internal-reduction,e8dd,,
,internal-reduction-2,e8dc,,
,internal-transmission,e8de,,
,international,e8df,,
,intersection,e8e1,,
,intersection-2,e8e0,,
,intersect-selection,e8e2,,
,invalid-files,e8e4,,
,invalid-files-2,e8e3,,
,invert-camera,e8e6,,
,invert-camera-2,e8e5,,
,invert-left,e8e7,,
,invert-right,e8e8,,
,ios-face-recognition,e8e9,,
,ipad,e8ed,,
,ipad-2,e8ea,,
,ipad-one,e8ec,,
,ipad-one-2,e8eb,,
,iphone,e8ef,,
,iphone-2,e8ee,,
,ipo,e8f1,,
,ipo-2,e8f0,,
,iron,e8f5,,
,iron-2,e8f2,,
,iron-disable,e8f4,,
,iron-disable-2,e8f3,,
,iron-three,e8f7,,
,iron-three-2,e8f6,,
,iron-two,e8f9,,
,iron-two-2,e8f8,,
,iwatch,e8fd,,
,iwatch-2,e8fa,,
,iwatch-one,e8fc,,
,iwatch-one-2,e8fb,,
,iwatch-two,e8ff,,
,iwatch-two-2,e8fe,,
,jewelry,e901,,
,jewelry-2,e900,,
,jinritoutiao,e902,,
,journey,e904,,
,journey-2,e903,,
,joystick,e906,,
,joystick-2,e905,,
,juice,e908,,
,juice-2,e907,,
,jump,e90a,,
,jump-2,e909,,
,kagi-map,e90b,,
,kettle,e90f,,
,kettle-2,e90c,,
,kettle-one,e90e,,
,kettle-one-2,e90d,,
,key,e91a,,
,key-2,e910,,
,keyboard,e913,,
,keyboard-2,e911,,
,keyboard-one,e912,,
,keyhole,e915,,
,keyhole-2,e914,,
,keyline,e917,,
,keyline-2,e916,,
,key-one,e919,,
,key-one-2,e918,,
,key-two,e91c,,
,key-two-2,e91b,,
,kitchen-knife,e91e,,
,kitchen-knife-2,e91d,,
,knife-fork,e920,,
,knife-fork-2,e91f,,
,koala-bear,e922,,
,koala-bear-2,e921,,
,kungfu,e924,,
,kungfu-2,e923,,
,label,e926,,
,label-2,e925,,
,ladder,e928,,
,ladder-one,e927,,
,lamp,e92a,,
,lamp-2,e929,,
,landing,e92c,,
,landing-2,e92b,,
,landscape,e92d,,
,land-surveying,e92f,,
,land-surveying-2,e92e,,
,laptop,e935,,
,laptop-2,e930,,
,laptop-computer,e932,,
,laptop-computer-2,e931,,
,laptop-one,e934,,
,laptop-one-2,e933,,
,lark,e937,,
,lark-one,e936,,
,lattice-pattern,e938,,
,layers,e93a,,
,layers-2,e939,,
,layout-five,e93c,,
,layout-five-2,e93b,,
,layout-four,e93e,,
,layout-four-2,e93d,,
,layout-one,e940,,
,layout-one-2,e93f,,
,layout-three,e942,,
,layout-three-2,e941,,
,layout-two,e944,,
,layout-two-2,e943,,
,leaf,e945,,
,leaves,e948,,
,leaves-one,e947,,
,leaves-one-2,e946,,
,leaves-two,e94a,,
,leaves-two-2,e949,,
,led-diode,e94c,,
,led-diode-2,e94b,,
,left,e95d,,
,left-alignment,e94d,,
,left-and-right-branch,e94e,,
,left-bar,e950,,
,left-bar-2,e94f,,
,left-branch,e951,,
,left-c,e953,,
,left-c-2,e952,,
,left-expand,e955,,
,left-expand-2,e954,,
,left-one,e957,,
,left-one-2,e956,,
,left-small,e959,,
,left-small-down,e958,,
,left-small-up,e95a,,
,left-square,e95c,,
,left-square-2,e95b,,
,left-two,e95f,,
,left-two-2,e95e,,
,lemon,e961,,
,lemon-2,e960,,
,lens-alignment,e963,,
,lens-alignment-2,e962,,
,leo,e965,,
,leo-2,e964,,
,level,e96e,,
,level-2,e966,,
,level-adjustment,e967,,
,level-eight-title,e968,,
,level-five-title,e969,,
,level-four-title,e96a,,
,level-nine-title,e96b,,
,level-seven-title,e96c,,
,level-six-title,e96d,,
,libra,e96f,,
,lifebuoy,e970,,
,light,e978,,
,light-house,e972,,
,light-house-2,e971,,
,light-member,e974,,
,light-member-2,e973,,
,lightning,e976,,
,lightning-2,e975,,
,light-rain,e977,,
,like,e97a,,
,like-2,e979,,
,lincoln,e97c,,
,lincoln-2,e97b,,
,link,e988,,
,link-break,e97d,,
,link-cloud,e980,,
,link-cloud-faild,e97e,,
,link-cloud-sucess,e97f,,
,link-four,e981,,
,link-in,e982,,
,link-interrupt,e983,,
,link-left,e984,,
,link-one,e985,,
,link-out,e986,,
,link-right,e987,,
,link-three,e989,,
,link-two,e98a,,
,lip-gloss,e98c,,
,lip-gloss-2,e98b,,
,lipstick,e990,,
,lipstick-2,e98d,,
,lipstick-one,e98f,,
,lipstick-one-2,e98e,,
,lip-tattoo,e992,,
,lip-tattoo-2,e991,,
,liqueur,e994,,
,liqueur-2,e993,,
,list,e9a5,,
,list-add,e995,,
,list-alphabet,e997,,
,list-alphabet-2,e996,,
,list-bottom,e999,,
,list-bottom-2,e998,,
,list-checkbox,e99b,,
,list-checkbox-2,e99a,,
,list-fail,e99d,,
,list-fail-2,e99c,,
,list-middle,e99f,,
,list-middle-2,e99e,,
,list-numbers,e9a0,,
,list-one,e9a2,,
,list-one-2,e9a1,,
,list-success,e9a4,,
,list-success-2,e9a3,,
,list-top,e9a7,,
,list-top-2,e9a6,,
,list-two,e9a8,,
,list-view,e9a9,,
,loading,e9ac,,
,loading-four,e9aa,,
,loading-one,e9ab,,
,loading-three,e9ae,,
,loading-three-2,e9ad,,
,loading-two,e9af,,
,local,e9b3,,
,local-2,e9b0,,
,local-pin,e9b2,,
,local-pin-2,e9b1,,
,local-two,e9b5,,
,local-two-2,e9b4,,
,lock,e9c1,,
,lock-2,e9b6,,
,locking-computer,e9b8,,
,locking-computer-2,e9b7,,
,locking-laptop,e9ba,,
,locking-laptop-2,e9b9,,
,locking-picture,e9bc,,
,locking-picture-2,e9bb,,
,locking-web,e9be,,
,locking-web-2,e9bd,,
,lock-one,e9c0,,
,lock-one-2,e9bf,,
,log,e9c5,,
,log-2,e9c2,,
,login,e9c3,,
,logout,e9c4,,
,lollipop,e9c6,,
,loop-once,e9c7,,
,lotion,e9c9,,
,lotion-2,e9c8,,
,lotus,e9cb,,
,lotus-2,e9ca,,
,loudly-crying-face,e9cd,,
,loudly-crying-face-2,e9cc,,
,loudly-crying-face-whit-open-mouth,e9cf,,
,loudly-crying-face-whit-open-mouth-2,e9ce,,
,love-and-help,e9d1,,
,love-and-help-2,e9d0,,
,lower-branch,e9d2,,
,luggage,e9d4,,
,luggage-2,e9d3,,
,luminous,e9d5,,
,lung,e9d6,,
,macadamia-nut,e9d8,,
,macadamia-nut-2,e9d7,,
,mac-finder,e9da,,
,mac-finder-2,e9d9,,
,magic,e9dc,,
,magic-hat,e9db,,
,magic-wand,e9dd,,
,magnet,e9df,,
,magnet-2,e9de,,
,mail,e9ec,,
,mail-2,e9e0,,
,mail-download,e9e2,,
,mail-download-2,e9e1,,
,mail-edit,e9e4,,
,mail-edit-2,e9e3,,
,maill-one,e9e6,,
,maill-one-2,e9e5,,
,mail-open,e9e8,,
,mail-open-2,e9e7,,
,mail-package,e9e9,,
,mail-review,e9eb,,
,mail-review-2,e9ea,,
,mail-unpacking,e9ee,,
,mail-unpacking-2,e9ed,,
,makeups,e9f0,,
,makeups-2,e9ef,,
,male,e9f2,,
,male-2,e9f1,,
,mall-bag,e9f4,,
,mall-bag-2,e9f3,,
,manual-gear,e9f6,,
,manual-gear-2,e9f5,,
,many-to-many,e9f8,,
,many-to-many-2,e9f7,,
,map-distance,e9fa,,
,map-distance-2,e9f9,,
,map-draw,e9fc,,
,map-draw-2,e9fb,,
,map-road,e9fe,,
,map-road-2,e9fd,,
,map-road-two,ea00,,
,map-road-two-2,e9ff,,
,map-two,ea02,,
,map-two-2,ea01,,
,margin,ea06,,
,margin-2,ea03,,
,margin-one,ea05,,
,margin-one-2,ea04,,
,mark,ea0b,,
,mark-2,ea07,,
,market,ea0a,,
,market-analysis,ea09,,
,market-analysis-2,ea08,,
,mascara,ea0d,,
,mascara-2,ea0c,,
,mask,ea11,,
,mask-2,ea0e,,
,mask-one,ea10,,
,mask-one-2,ea0f,,
,mask-two,ea12,,
,maslow-pyramids,ea14,,
,maslow-pyramids-2,ea13,,
,massage-chair,ea18,,
,massage-chair-2,ea15,,
,massage-chair-one,ea17,,
,massage-chair-one-2,ea16,,
,massage-table,ea1a,,
,massage-table-2,ea19,,
,master,ea1c,,
,master-2,ea1b,,
,material,ea1e,,
,material-2,ea1d,,
,material-three,ea1f,,
,material-two,ea20,,
,maximum,ea21,,
,maya,ea22,,
,me,ea5d,,
,me-2,ea23,,
,measuring-cup,ea25,,
,measuring-cup-2,ea24,,
,medal-one,ea27,,
,medal-one-2,ea26,,
,mediaeditor,ea28,,
,medical-box,ea2a,,
,medical-box-2,ea29,,
,medical-files,ea2c,,
,medical-files-2,ea2b,,
,medical-mark,ea2e,,
,medical-mark-2,ea2d,,
,medication-time,ea30,,
,medication-time-2,ea2f,,
,medicine-bottle,ea34,,
,medicine-bottle-2,ea31,,
,medicine-bottle-one,ea33,,
,medicine-bottle-one-2,ea32,,
,medicine-chest,ea36,,
,medicine-chest-2,ea35,,
,memory,ea3d,,
,memory-card,ea3a,,
,memory-card-2,ea37,,
,memory-card-one,ea39,,
,memory-card-one-2,ea38,,
,memory-one,ea3c,,
,memory-one-2,ea3b,,
,men-jacket,ea3e,,
,menu-fold,ea41,,
,menu-fold-one,ea40,,
,menu-fold-one-2,ea3f,,
,menu-unfold,ea44,,
,menu-unfold-one,ea43,,
,menu-unfold-one-2,ea42,,
,merge,ea47,,
,merge-cells,ea46,,
,merge-cells-2,ea45,,
,message,ea5b,,
,message-2,ea48,,
,message-emoji,ea4a,,
,message-emoji-2,ea49,,
,message-failed,ea4b,,
,message-one,ea4d,,
,message-one-2,ea4c,,
,message-privacy,ea4f,,
,message-privacy-2,ea4e,,
,messages,ea59,,
,messages-2,ea50,,
,message-search,ea52,,
,message-search-2,ea51,,
,message-security,ea54,,
,message-security-2,ea53,,
,message-sent,ea56,,
,message-sent-2,ea55,,
,messages-one,ea58,,
,messages-one-2,ea57,,
,message-success,ea5a,,
,message-unread,ea5c,,
,microphone,ea60,,
,microphone-one,ea5f,,
,microphone-one-2,ea5e,,
,microscope,ea64,,
,microscope-2,ea61,,
,microscope-one,ea63,,
,microscope-one-2,ea62,,
,micro-sd,ea66,,
,micro-sd-2,ea65,,
,micro-slr-camera,ea68,,
,micro-slr-camera-2,ea67,,
,microwave-oven,ea6a,,
,microwave-oven-2,ea69,,
,microwaves,ea6b,,
,milk,ea6f,,
,milk-2,ea6c,,
,milk-one,ea6e,,
,milk-one-2,ea6d,,
,min,ea76,,
,mindmap-list,ea70,,
,mindmap-map,ea71,,
,mind-mapping,ea73,,
,mind-mapping-2,ea72,,
,mini-sd-card,ea75,,
,mini-sd-card-2,ea74,,
,minus,ea77,,
,minus-the-bottom,ea79,,
,minus-the-bottom-2,ea78,,
,minus-the-top,ea7b,,
,minus-the-top-2,ea7a,,
,mirror,ea7f,,
,mirror-2,ea7c,,
,mirror-one,ea7e,,
,mirror-one-2,ea7d,,
,mirror-two,ea81,,
,mirror-two-2,ea80,,
,misaligned-semicircle,ea82,,
,mitsubishi,ea84,,
,mitsubishi-2,ea83,,
,modify,ea86,,
,modify-2,ea85,,
,modify-two,ea88,,
,modify-two-2,ea87,,
,monitor,ea8f,,
,monitor-2,ea89,,
,monitor-camera,ea8b,,
,monitor-camera-2,ea8a,,
,monitor-off,ea8c,,
,monitor-one,ea8e,,
,monitor-one-2,ea8d,,
,monitor-two,ea90,,
,monkey,ea92,,
,monkey-2,ea91,,
,monkey-zodiac,ea93,,
,monument-one,ea95,,
,monument-one-2,ea94,,
,monument-two,ea97,,
,monument-two-2,ea96,,
,moon,ea99,,
,moon-2,ea98,,
,more,ea9f,,
,more-app,ea9b,,
,more-app-2,ea9a,,
,more-four,ea9d,,
,more-four-2,ea9c,,
,more-one,ea9e,,
,more-three,eaa1,,
,more-three-2,eaa0,,
,more-two,eaa3,,
,more-two-2,eaa2,,
,mosaic,eaa4,,
,mountain,eaa6,,
,mountain-2,eaa5,,
,mounted,eaa8,,
,mounted-2,eaa7,,
,mouse,eaac,,
,mouse-2,eaa9,,
,mouse-one,eaab,,
,mouse-one-2,eaaa,,
,mouse-zodiac,eaad,,
,mouth,eaae,,
,move-in,eab1,,
,move-in-one,eab0,,
,move-in-one-2,eaaf,,
,move-one,eab3,,
,move-one-2,eab2,,
,movie,eab7,,
,movie-2,eab4,,
,movie-board,eab6,,
,movie-board-2,eab5,,
,moving-picture,eab8,,
,multicast,eaba,,
,multicast-2,eab9,,
,multi-circular,eabc,,
,multi-circular-2,eabb,,
,multi-function-knife,eabe,,
,multi-function-knife-2,eabd,,
,multilayer-sphere,eabf,,
,multi-picture-carousel,eac1,,
,multi-picture-carousel-2,eac0,,
,multi-rectangle,eac3,,
,multi-rectangle-2,eac2,,
,multi-ring,eac4,,
,multi-triangular,eac6,,
,multi-triangular-four,eac5,,
,multi-triangular-three,eac7,,
,multi-triangular-two,eac9,,
,multi-triangular-two-2,eac8,,
,muscle,eacb,,
,muscle-2,eaca,,
,museum-one,eacd,,
,museum-one-2,eacc,,
,museum-two,eacf,,
,museum-two-2,eace,,
,music,eada,,
,music-2,ead0,,
,music-cd,ead2,,
,music-cd-2,ead1,,
,music-list,ead4,,
,music-list-2,ead3,,
,music-menu,ead6,,
,music-menu-2,ead5,,
,music-one,ead8,,
,music-one-2,ead7,,
,music-rhythm,ead9,,
,mute,eadc,,
,mute-2,eadb,,
,nail-polish,eae0,,
,nail-polish-2,eadd,,
,nail-polish-one,eadf,,
,nail-polish-one-2,eade,,
,nasal,eae1,,
,natural-mode,eae3,,
,natural-mode-2,eae2,,
,navigation,eae5,,
,navigation-2,eae4,,
,necktie,eae7,,
,necktie-2,eae6,,
,needle,eae9,,
,needle-2,eae8,,
,negative-dynamics,eaea,,
,nested-arrows,eaec,,
,nested-arrows-2,eaeb,,
,nests,eaee,,
,nests-2,eaed,,
,network-drive,eaf0,,
,network-drive-2,eaef,,
,network-tree,eaf2,,
,network-tree-2,eaf1,,
,neural,eaf4,,
,neural-2,eaf3,,
,neutral-face,eaf6,,
,neutral-face-2,eaf5,,
,new-afferent,eaf7,,
,new-computer,eaf9,,
,new-computer-2,eaf8,,
,new-dianziqian,eafb,,
,new-dianziqian-2,eafa,,
,new-efferent,eafc,,
,new-lark,eafd,,
,newlybuild,eaff,,
,newlybuild-2,eafe,,
,new-picture,eb01,,
,new-picture-2,eb00,,
,newspaper-folding,eb03,,
,newspaper-folding-2,eb02,,
,next,eb05,,
,next-2,eb04,,
,nine-key,eb07,,
,nine-key-2,eb06,,
,nine-points-connected,eb09,,
,nine-points-connected-2,eb08,,
,nintendo-switch,eb0b,,
,nintendo-switch-2,eb0a,,
,nmr,eb0d,,
,nmr-2,eb0c,,
,node-flat,eb0e,,
,node-round,eb0f,,
,node-square,eb10,,
,noodles,eb12,,
,noodles-2,eb11,,
,no-shooting,eb14,,
,no-shooting-2,eb13,,
,notebook,eb1a,,
,notebook-2,eb15,,
,notebook-and-pen,eb17,,
,notebook-and-pen-2,eb16,,
,notebook-one,eb19,,
,notebook-one-2,eb18,,
,notepad,eb1c,,
,notepad-2,eb1b,,
,notes,eb1e,,
,notes-2,eb1d,,
,nuclear-plant,eb20,,
,nuclear-plant-2,eb1f,,
,nurse-cap,eb22,,
,nurse-cap-2,eb21,,
,nut,eb26,,
,nut-2,eb23,,
,nutrition,eb25,,
,nutrition-2,eb24,,
,oceanengine,eb27,,
,octagon,eb29,,
,octagon-2,eb28,,
,off-screen,eb2b,,
,off-screen-one,eb2a,,
,off-screen-two,eb2c,,
,oil-industry,eb2e,,
,oil-industry-2,eb2d,,
,one-key,eb30,,
,one-key-2,eb2f,,
,onesies,eb32,,
,onesies-2,eb31,,
,one-third-rotation,eb34,,
,one-third-rotation-2,eb33,,
,one-to-many,eb36,,
,one-to-many-2,eb35,,
,one-to-one,eb38,,
,one-to-one-2,eb37,,
,online-meeting,eb3a,,
,online-meeting-2,eb39,,
,open-an-account,eb3c,,
,open-an-account-2,eb3b,,
,open-door,eb3e,,
,open-door-2,eb3d,,
,open-one,eb40,,
,open-one-2,eb3f,,
,optimize,eb42,,
,optimize-2,eb41,,
,optional,eb44,,
,optional-2,eb43,,
,orange,eb49,,
,orange-2,eb45,,
,orange-one,eb47,,
,orange-one-2,eb46,,
,orange-station,eb48,,
,order,eb4c,,
,order-2,eb4a,,
,ordered-list,eb4b,,
,orthopedic,eb4e,,
,orthopedic-2,eb4d,,
,oscillator,eb50,,
,oscillator-2,eb4f,,
,other,eb52,,
,other-2,eb51,,
,outbound,eb54,,
,outbound-2,eb53,,
,outdoor,eb56,,
,outdoor-2,eb55,,
,outgoing,eb58,,
,outgoing-2,eb57,,
,oval-love,eb59,,
,oval-love-two,eb5a,,
,oval-one,eb5c,,
,oval-one-2,eb5b,,
,oven,eb5e,,
,oven-2,eb5d,,
,oven-tray,eb5f,,
,overall-reduction,eb61,,
,overall-reduction-2,eb60,,
,owl,eb63,,
,owl-2,eb62,,
,pacifier,eb65,,
,pacifier-2,eb64,,
,pad,eb67,,
,pad-2,eb66,,
,page,eb68,,
,page-template,eb6a,,
,page-template-2,eb69,,
,pagoda,eb6c,,
,pagoda-2,eb6b,,
,paint,eb72,,
,paint-2,eb6d,,
,painted-eggshell,eb6f,,
,painted-eggshell-2,eb6e,,
,painted-screen,eb71,,
,painted-screen-2,eb70,,
,palace,eb74,,
,palace-2,eb73,,
,panda,eb76,,
,panda-2,eb75,,
,pangle,eb77,,
,panorama-horizontal,eb79,,
,panorama-horizontal-2,eb78,,
,panties,eb7a,,
,paperclip,eb7b,,
,paper-money,eb7d,,
,paper-money-2,eb7c,,
,paper-money-two,eb7e,,
,paper-ship,eb80,,
,paper-ship-2,eb7f,,
,parabola,eb81,,
,parachute,eb83,,
,parachute-2,eb82,,
,paragraph-alphabet,eb85,,
,paragraph-alphabet-2,eb84,,
,paragraph-break,eb86,,
,paragraph-break-two,eb87,,
,paragraph-cut,eb88,,
,paragraph-rectangle,eb8a,,
,paragraph-rectangle-2,eb89,,
,paragraph-round,eb8c,,
,paragraph-round-2,eb8b,,
,paragraph-triangle,eb8e,,
,paragraph-triangle-2,eb8d,,
,paragraph-unfold,eb8f,,
,parallel-gateway,eb91,,
,parallel-gateway-2,eb90,,
,parallelogram,eb93,,
,parallelogram-2,eb92,,
,parenting-book,eb95,,
,parenting-book-2,eb94,,
,parking,eb97,,
,parking-2,eb96,,
,party-balloon,eb99,,
,party-balloon-2,eb98,,
,passport,eb9d,,
,passport-2,eb9a,,
,passport-one,eb9c,,
,passport-one-2,eb9b,,
,pause,eba0,,
,pause-one,eb9f,,
,pause-one-2,eb9e,,
,pay-code,eba4,,
,pay-code-2,eba1,,
,pay-code-one,eba3,,
,pay-code-one-2,eba2,,
,pay-code-two,eba5,,
,payment-method,eba6,,
,paypal,eba7,,
,peach,eba9,,
,peach-2,eba8,,
,pear,ebad,,
,pear-2,ebaa,,
,pearl-of-the-orient,ebac,,
,pearl-of-the-orient-2,ebab,,
,peas,ebaf,,
,peas-2,ebae,,
,pencil,ebb0,,
,pennant,ebb2,,
,pennant-2,ebb1,,
,pentagon-one,ebb4,,
,pentagon-one-2,ebb3,,
,people,ebda,,
,people-2,ebb5,,
,people-bottom,ebb9,,
,people-bottom-2,ebb6,,
,people-bottom-card,ebb8,,
,people-bottom-card-2,ebb7,,
,people-delete,ebbd,,
,people-delete-2,ebba,,
,people-delete-one,ebbc,,
,people-delete-one-2,ebbb,,
,people-download,ebbf,,
,people-download-2,ebbe,,
,people-left,ebc1,,
,people-left-2,ebc0,,
,people-minus,ebc5,,
,people-minus-2,ebc2,,
,people-minus-one,ebc4,,
,people-minus-one-2,ebc3,,
,people-plus,ebc9,,
,people-plus-2,ebc6,,
,people-plus-one,ebc8,,
,people-plus-one-2,ebc7,,
,people-right,ebcb,,
,people-right-2,ebca,,
,peoples,ebd7,,
,peoples-2,ebcc,,
,people-safe,ebd0,,
,people-safe-2,ebcd,,
,people-safe-one,ebcf,,
,people-safe-one-2,ebce,,
,people-search,ebd4,,
,people-search-2,ebd1,,
,people-search-one,ebd3,,
,people-search-one-2,ebd2,,
,people-speak,ebd6,,
,people-speak-2,ebd5,,
,peoples-two,ebd9,,
,peoples-two-2,ebd8,,
,people-top,ebde,,
,people-top-2,ebdb,,
,people-top-card,ebdd,,
,people-top-card-2,ebdc,,
,people-unknown,ebe0,,
,people-unknown-2,ebdf,,
,people-upload,ebe2,,
,people-upload-2,ebe1,,
,percentage,ebe4,,
,percentage-2,ebe3,,
,performance,ebe6,,
,performance-2,ebe5,,
,perfume,ebea,,
,perfume-2,ebe7,,
,perfumer-bottle,ebe9,,
,perfumer-bottle-2,ebe8,,
,period,ebeb,,
,permissions,ebed,,
,permissions-2,ebec,,
,personal-collection,ebef,,
,personal-collection-2,ebee,,
,personal-privacy,ebf1,,
,personal-privacy-2,ebf0,,
,perspective,ebf2,,
,pesticide,ebf4,,
,pesticide-2,ebf3,,
,petrol,ebf6,,
,petrol-2,ebf5,,
,phone,ec09,,
,phone-2,ebf7,,
,phone-booth,ebf9,,
,phone-booth-2,ebf8,,
,phone-call,ebfb,,
,phone-call-2,ebfa,,
,phone-incoming,ebff,,
,phone-incoming-2,ebfc,,
,phone-incoming-one,ebfe,,
,phone-incoming-one-2,ebfd,,
,phone-missed,ec01,,
,phone-missed-2,ec00,,
,phone-off,ec02,,
,phone-one,ec04,,
,phone-one-2,ec03,,
,phone-outgoing,ec08,,
,phone-outgoing-2,ec05,,
,phone-outgoing-one,ec07,,
,phone-outgoing-one-2,ec06,,
,phone-telephone,ec0b,,
,phone-telephone-2,ec0a,,
,phone-two,ec0d,,
,phone-two-2,ec0c,,
,phone-video-call,ec0f,,
,phone-video-call-2,ec0e,,
,phonograph,ec11,,
,phonograph-2,ec10,,
,photograph,ec13,,
,photograph-2,ec12,,
,piano,ec15,,
,piano-2,ec14,,
,pic,ec19,,
,pic-2,ec16,,
,pic-one,ec18,,
,pic-one-2,ec17,,
,picture,ec1f,,
,picture-2,ec1a,,
,picture-album,ec1c,,
,picture-album-2,ec1b,,
,picture-one,ec1e,,
,picture-one-2,ec1d,,
,pie,ec2b,,
,pie-2,ec20,,
,pie-five,ec22,,
,pie-five-2,ec21,,
,pie-four,ec24,,
,pie-four-2,ec23,,
,pie-one,ec26,,
,pie-one-2,ec25,,
,pie-seven,ec28,,
,pie-seven-2,ec27,,
,pie-six,ec2a,,
,pie-six-2,ec29,,
,pie-three,ec2d,,
,pie-three-2,ec2c,,
,pie-two,ec2f,,
,pie-two-2,ec2e,,
,pig,ec33,,
,pig-2,ec30,,
,pigeon,ec32,,
,pigeon-2,ec31,,
,pig-zodiac,ec34,,
,pill,ec38,,
,pill-2,ec35,,
,pills,ec37,,
,pills-2,ec36,,
,pin,ec3b,,
,pin-2,ec39,,
,pineapple,ec3a,,
